owner_key,legacy_uuid,title,topic,url,downloadable,expected_bytes,reference_status
c_001272,c_l219:7217ad13-a2b7-4eee-8f66-14678d0b6031,Urbanistica - PRG Azzonamento - Fronti di edifici caratterizzanti il tessuto storico,planningCadastre,http://geoportale.comune.torino.it/sec/zip/fronti_di_edifici_caratterizzanti_il_tessuto_storico.zip,true,325740,ok
r_piemon,r_piemon:4ebbe86e-4606-4d8b-9871-671cefc62cdb,Ppr - Viabilità storica e patrimonio ferroviario (tav. P4),society,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/viabilita_storica.zip,true,610962,ok
r_piemon,r_piemon:5cfe3ddd-f60d-4c65-b1fa-d1e0a173ecfc,AGENZIE FORMATIVE per i corsi per la somministrazione di alimenti e bevande,society,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Commercio/Agenzie_formative.zip,true,31720,ok
p_bi,p_bi:1421e928-5df4-4649-b3a5-fce86bfc3ade,Provincia di Biella - BDG Aree esondabili,planningCadastre,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at6-matrice-ambientale,false,0,err
p_bi,p_bi:64978cdd-179e-49bf-99ee-2b20596ecd23,Provincia di Biella - Sistema Informativo Strade - strade provinciali,transportation,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at7-mobilita-e-trasporti,false,0,err
p_bi,p_bi:50283ca7-9325-4f31-9020-6d9b9884d8c0,Provincia di Biella - BDG Frane quiescenti,geoscientificInformation,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-s-carta-degli-indirizzi-di-governo-del,false,0,err
p_to,cmto:e5ab2214-a49f-4a40-91df-e066e7893591,PTC 2 - Stazioni ferroviarie,transportation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav21/stazioni.zip,true,23999,ok
p_to,cmto:4b3128df-f0c7-4010-aee0-5736472fa817,P.P. Collina di Pinerolo (P. definitivo) - Relazione illustrativa,planningCadastre,https://www.cittametropolitana.torino.it/cms/risorse/sit-cartografico/dwd/beni/paesaggio/ppcpinerolo/relazione_i.pdf,true,134002,ok
c_001272,c_l219:1cc8edb6-9a2a-4c0d-b116-8004f288d227,Dati statistici - Circoscrizioni - Popolazione residente,society,http://geoportale.comune.torino.it/geodati/zip/circoscrizioni_popolazione_residente_geo.zip,true,682779,ok
c_001272,c_l219:1cc8edb6-9a2a-4c0d-b116-8004f288d227,Dati statistici - Circoscrizioni - Popolazione residente,society,http://geoportale.comune.torino.it/geodati/zip/circoscrizioni_popolazione_residente_csv.zip,true,339358,ok
r_piemon,r_piemon:fe5143e5-9468-4104-ab6e-a5ebc0326365,Ppr - Elementi di criticità lineari (tav. P4),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/criticita_lineari_upp.zip,true,237978,ok
c_001272,c_l219:a1383512-582b-4f4c-94d5-4ee29e987f96,Dati statistici - Circoscrizioni - Nascite,society,http://geoportale.comune.torino.it/geodati/zip/circoscrizioni_nascite_geo.zip,true,680096,ok
c_001272,c_l219:a1383512-582b-4f4c-94d5-4ee29e987f96,Dati statistici - Circoscrizioni - Nascite,society,http://geoportale.comune.torino.it/geodati/zip/circoscrizioni_nascite_csv.zip,true,344445,ok
p_to,cmto:a39ba3ff-4b94-44ec-85db-fcdb35049500,PTC 2 - PIANO TERRITORIALE DI COORDINAMENTO - TAVOLA 4.4.3,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/tav_4-4-3_salvaguardia_corsomarche.pdf,true,3162731,ok
r_piemon,r_piemon:bbf8bf52-c3c2-4e47-af93-4fa1eacd7523,Corpi idrici sui quali allestire e gestire prioritariamente fasce tampone riparie ai sensi del PdGPo 2022 – 2027 e relativi bacini afferenti individuati e utilizzati da Arpa Piemonte per l'analisi delle Pressioni,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/FasceTampone/fasce_tampone_2022-2027.zip,true,9738583,ok
c_001272,c_l219:5a1177dd-0289-4cde-a651-c2298787f6d9,Urbanistica - PRG Azzonamento - Limiti delle zone di piano,planningCadastre,http://geoportale.comune.torino.it/sec/zip/limiti_delle_zone_di_piano.zip,true,470474,ok
r_piemon,r_piemon:b1170b92-aff4-45de-9844-a83ced2519aa,Carta della sensibilità visiva,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/sensibilita_visiva/sensibilita_visiva.zip,true,3397022,ok
r_piemon,r_piemon:0d4aaa30-c8be-4177-80ca-6c4077815f30,Vitigni su mosaicatura catastale di riferimento regionale 2022,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/ViniVitigni/VITIGNI_2022-EPSG32632-GPKG.zip,true,32379761,ok
r_piemon,r_piemon:d1364100-e175-4589-9f68-b589bd7b90cf,Metanodotti (Storico),utilitiesCommunication,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/RetiDistribuzione/metanodotti_SNAM_storico_gpkg.zip,true,880826,ok
p_to,arlpa_to:07-04-01_ai-D_2013-11-20:09:30,Arpa Piemonte - BDGeo100 - Aree instabili,geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/BDGeo100_aree_instabili.zip,true,17308560,ok
r_piemon,r_piemon:a01397cd-d151-4319-a471-a5d870090b38,ALLESTIMENTO CARTOGRAFICO DI RIFERIMENTO BDTRE 2018 B/N 1:10.000,imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20BDTRE%20raster%20b/n%201:10.000%20(2014-2019)&layer=scBD3CTRstor,true,18993,ok
p_bi,p_bi:3fd04c75-bb9f-4013-a4ad-9129a80ec736,Provincia di Biella - PTPv1 - Colture D.O.C. e D.O.P.,farming,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-politiche-lassetto-del-sistema,false,0,err
r_piemon,r_piemon:f5575c14-c2fe-4f68-8b6f-19b8a416a45f,Ppr - Principali rotte migratorie (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/rotte.zip,true,229600,ok
c_001272,c_l219:f1f42f0d-6d5d-47a2-85b2-0d8618362c89,Azzonamenti Sanitari - Distretti assistenziali,boundaries,http://geoportale.comune.torino.it/geodati/zip/distretti_assistenziali_geo.zip,true,117330,ok
c_001272,c_l219:f1f42f0d-6d5d-47a2-85b2-0d8618362c89,Azzonamenti Sanitari - Distretti assistenziali,boundaries,http://geoportale.comune.torino.it/geodati/zip/distretti_assistenziali_csv.zip,true,116943,ok
p_bi,p_bi:33b9efa5-aa65-48a7-8f18-7ce637b1b4e2,Provincia di Biella - uso suolo diacronico,environment,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at6-matrice-ambientale,false,0,err
r_piemon,r_piemon:53181599-7ee8-4ad8-a8b8-143a41fa1725,Ppr - Lettera d) montagna (tav. P2),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/lettera_d_montagna.zip,true,550878,ok
c_001272,c_l219:93a66b49-d80d-4743-ba58-97abc95cd4ce,Urbanistica - PRG Azzonamento - Edifici caratterizzanti il tessuto storico,planningCadastre,http://geoportale.comune.torino.it/sec/zip/edifici_caratterizzanti_il_tessuto_storico.zip,true,586782,ok
r_piemon,r_piemon:e2f00855-6655-4acf-8a3d-14f0b8b300e0,Ppr - Siti archeologici di rilevanza regionale (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/Siti_archeologici_di_rilevanza_regionale.zip,true,3824,ok
p_to,arlpa_to:07-03-01_d_rv-D_2013-11-18:16:20,Arpa Piemonte - BDGeo100 - Danni alla rete viaria,geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/BDGeo100_danni_rete_viaria.zip,true,556793,ok
c_001272,c_l219:37ba9b3a-6578-4e48-9abf-70b38dfbf2f8,Urbanistica - PRG Var. Geologica - Ambito di pertinenza della classe di stabilita' III4,planningCadastre,http://geoportale.comune.torino.it/sec/zip/ambito_di_pertinenza_della_classe_di_stabilita_III4.zip,true,11605,ok
p_bi,p_bi:9b92c02a-9baf-43ec-af34-01e77a28d34b,Provincia di Biella - PTPv1 - Aree produttive interesse sovracomunale,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-u-carta-degli-indirizzi-di-governo-del,false,0,err
r_piemon,r_piemon:773e78b5-4491-4bbb-b793-b65de6a7503f,ALLESTIMENTO CARTOGRAFICO DI RIFERIMENTO BDTRE 2026 3 COLORI 1:50.000,imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Allestimento%201:50.000%20BDTRE%202026&layer=scBD3fg50,true,18993,ok
p_bi,p_bi:3353869e-82db-4c3d-9043-34d7d4f329a3,Provincia di Biella - PTPv1 - Limite montagna/pianura,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/ctp-art-articolazione-territoriale,false,0,err
r_piemon,r_piemon:80de3f00-897d-4a19-96c6-fca4ac0a5b5d,Ambiti amministrativi - Comuni - 2022 Storico,boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Limiti_amministrativi/Ambiti_amministrativi_comuni_serie_storica/AMBITI_AMMINISTRATIVI_COMUNI_2022.zip,true,9592602,ok
c_001272,c_l219:ca45f3e0-d1d1-47f1-aa2e-6b3d3f138b6d,Cartografia in scarico - Carta di sintesi 1:25000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_di_sintesi_fogli_25000_geo.zip,true,7099,ok
c_001272,c_l219:ca45f3e0-d1d1-47f1-aa2e-6b3d3f138b6d,Cartografia in scarico - Carta di sintesi 1:25000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_di_sintesi_fogli_25000_csv.zip,true,525,ok
r_piemon,r_piemon:9fefb208-5fe7-4993-b3a0-1e23e5bf7c35,Ppr - Territori a prevalente copertura boscata (tav. P4),biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/Territori_prevalente_copertura_boscata.zip,true,158193396,ok
p_bi,p_bi:8ececd0d-6407-4e51-9592-9c3fc7176f5b,Provincia di Biella - PTPv1 - Ambiti fruizione,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-f-politiche-territoriali-della,false,0,err
p_bi,p_bi:312aeff6-0be6-4267-a197-193c22e2fedd,Provincia di Biella - BDG Trasporto solido,inlandWaters,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-s-carta-degli-indirizzi-di-governo-del,false,0,err
p_bi,p_bi:bb157df4-45be-420b-8574-9249ef96ccbe,Provincia di Biella - BDG vulnerabilità integrata,inlandWaters,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-s-carta-degli-indirizzi-di-governo-del,false,0,err
r_piemon,r_piemon:596b26d9-26e9-44dd-889b-b13d3d1a4fbb,Ppr - Lettera e) ghiacciai (tav. P2),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/Lettera_e_ghiacciai.zip,true,4456,ok
p_bi,p_bi:50a5d39f-5733-461c-904f-026f7bbf90ed,Provincia di Biella - Stradario provinciale - strade,transportation,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at7-mobilita-e-trasporti,false,0,err
r_piemon,r_piemon:3b5f2047-22ed-4996-b26d-3fb68e70102f,Oleodotti SARPOM (Storico),utilitiesCommunication,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/RetiDistribuzione/oleodotti_SARPOM_storico_gpkg.zip,true,240695,ok
r_piemon,r_piemon:286c8488-9390-4683-a515-22bc7dfd0774,Carta dell'erosione reale 1:250000,biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/CarteSuoli/Carta_erosione_reale_250k.zip,true,423338,ok
r_piemon,r_piemon:d4e3df50-bc23-4be5-8825-b9b2c4b218fc,Confini di riferimento degli Ambiti territoriali di caccia (ATC) e Comprensori alpini (CA),boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/ATCCA/atcca.zip,true,4318277,ok
c_001272,c_l219:25bd741e-85ca-4b23-b428-d612fa7dd36c,Dati di base - Carta di sintesi - Toponomastica,planningCadastre,http://geoportale.comune.torino.it/geodati/zip/toponomastica_10000_geo.zip,true,122228,ok
c_001272,c_l219:25bd741e-85ca-4b23-b428-d612fa7dd36c,Dati di base - Carta di sintesi - Toponomastica,planningCadastre,http://geoportale.comune.torino.it/geodati/zip/toponomastica_10000_dwg.zip,true,352207,ok
r_piemon,r_piemon:60048c12-904a-4aa5-a062-1a9dd94ae971,Ppr - Laghi (tavv. P4-P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/Laghi.zip,true,851266,ok
p_to,arlpa_to:12.01.01-D_2011-06-21-11:30,Arpa Piemonte - Bacini idrografici,inlandWaters,https://webgis.arpa.piemonte.it/w-metadoc/Download/bacini_idrografici.zip,true,5285253,ok
r_piemon,r_piemon:542d389f-11ae-4254-a38f-8d8e4dff7a81,Consumo di suolo (Aggiornamenti 2008-2021),imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/sittq/rp-01/cdswms/wms_griglia_cds?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Consumo%20di%20Suolo&layer=grigliaCDS,true,18993,ok
p_to,cmto:60f329a9-1e3c-4ade-8e28-3e22f2530b30,PTC 2 - Proposta di riduzione del Parco Tre Denti - Freidour,environment,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav31/proposta_riduzione_3denti.zip,true,26091,ok
c_001272,c_l219:9451f96f-d32f-41cc-831f-5e7fa6284192,Polizia amministrativa,economy,http://geoportale.comune.torino.it/geodati/zip/polizia_amministrativa_geo.zip,true,68078,ok
c_001272,c_l219:9451f96f-d32f-41cc-831f-5e7fa6284192,Polizia amministrativa,economy,http://geoportale.comune.torino.it/geodati/zip/polizia_amministrativa_dwg.zip,true,127193,ok
c_001272,c_l219:9451f96f-d32f-41cc-831f-5e7fa6284192,Polizia amministrativa,economy,http://geoportale.comune.torino.it/geodati/zip/polizia_amministrativa_csv.zip,true,57828,ok
c_001272,c_l219:9451f96f-d32f-41cc-831f-5e7fa6284192,Polizia amministrativa,economy,http://geoportale.comune.torino.it/sec/zip/polizia_amministrativa.zip,true,124372,ok
c_001272,c_l219:8987bd22-fea8-44e0-a900-7a6400032b30,Dati di base - Toponomastica - Numeri civici,planningCadastre,http://geoportale.comune.torino.it/sec/zip/numeri_civici.zip,true,4503853,ok
c_001272,c_l219:8987bd22-fea8-44e0-a900-7a6400032b30,Dati di base - Toponomastica - Numeri civici,planningCadastre,http://geoportale.comune.torino.it/geodati/civici_WGS84_EPSG4326_csv.csv,true,9701964,ok
c_001272,c_l219:8987bd22-fea8-44e0-a900-7a6400032b30,Dati di base - Toponomastica - Numeri civici,planningCadastre,http://geoportale.comune.torino.it/geodati/civici_UTM_WGS84_EPSG32632_csv.csv,true,9713109,ok
c_001272,c_l219:8987bd22-fea8-44e0-a900-7a6400032b30,Dati di base - Toponomastica - Numeri civici,planningCadastre,http://geoportale.comune.torino.it/geodati/civici_GAUSS_BOAGA_EPSG3003_csv.csv,true,8337990,ok
r_piemon,r_piemon:c2d06c67-a667-49c3-93c7-c89fb7f5a900,BDTRE - Ghiacciaio -nevaio perenne (GHI_NV),imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/GHI_NV/GHI_NV.zip,true,175837,ok
r_piemon,r_piemon:db7b791d-2904-4062-88cc-371cf6984215,TRAFFICO GIORNALIERO MEDIO 2018 SU ELEMENTO STRADALE BDTRE,transportation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/TRASPORTI/TGM_su_ElementoStradaleBDTRE_2018.zip,true,89426061,ok
r_piemon,r_piemon:709cb138-8b72-4b28-9c80-98f5e5ebc52e,Ppr - Sistema dell'insediamento Walser (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/sistema_insediamento_walser.zip,true,3571,ok
r_piemon,r_piemon:9548b18c-8fee-41a0-adbc-0bb072204756,Oleodotti ENI (Storico),utilitiesCommunication,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/RetiDistribuzione/oleodotti_ENI_storico_gpkg.zip,true,41108,ok
c_001272,c_l219:cb09a431-d92c-4c8d-9c33-698bf9f6db8d,Arte urbana - Altre Opere,society,http://geoportale.comune.torino.it/geodati/zip/a_urbana_altre_opere_geo.zip,true,27308,ok
c_001272,c_l219:cb09a431-d92c-4c8d-9c33-698bf9f6db8d,Arte urbana - Altre Opere,society,http://geoportale.comune.torino.it/geodati/zip/a_urbana_altre_opere_csv.zip,true,6051,ok
c_001272,c_l219:174e17de-a069-407f-b248-17314d188595,Servizi per l'infanzia,society,http://geoportale.comune.torino.it/geodati/zip/servizi_infanzia_geo.zip,true,55808,ok
c_001272,c_l219:174e17de-a069-407f-b248-17314d188595,Servizi per l'infanzia,society,http://geoportale.comune.torino.it/geodati/zip/servizi_infanzia_csv.zip,true,18708,ok
c_001272,c_l219:de2baba1-0d38-4ba7-b797-4af0d795e3e2,Urbanistica - PRG Azzonamento - Progetti unitari su suolo pubblico,planningCadastre,http://geoportale.comune.torino.it/sec/zip/progetti_unitari_su_suolo_pubblico.zip,true,20069,ok
r_piemon,r_piemon:92c7d243-be30-4ccf-85a6-ca335d350dd9,Ppr - Tav. P5 Rete di connessione paesaggistica,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/ProgettiQGIS/PPR_TavolaP5.zip,true,26994156,ok
c_001272,c_l219:a583af6b-35d1-48d1-9186-bcc94880d737,Dati di base - Carta di sintesi B/N,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_sintesi_geo_bn.zip,true,600599,ok
p_to,arlpa_to:06.01.02-D_2011-02-22-14:35,Arpa Piemonte - Zone Umide del Piemonte,biota,https://webgis.arpa.piemonte.it/w-metadoc/Download/zone_umide.zip,true,9381424,ok
r_piemon,r_piemon:4ee0d274-a0c3-4cbd-b98d-77e7e2753cfc,Piano di Tutela delle Acque - Aree idrogeologicamente separate del sistema acquifero superficiale,geoscientificInformation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/ais.zip,true,140305,ok
r_piemon,r_piemon:903af549-14bd-4cb4-a629-4bfe4be2a4a2,Ppr - Sistemi di crinali montani principali e secondari (simbolo buffer - tav. P4),elevation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/buffer_crinali_montani_50_m.zip,true,4647501,ok
r_piemon,r_piemon:7cccd7ba-4b2a-4afe-b8ef-54f46527b9b6,CSR 2023-2027 – Classificazione e ripartizione del territorio regionale per zona altimetrica,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/CSR_2023_2027/zona_altimetrica.zip,true,108714760,ok
p_bi,p_bi:baee49cb-2c07-4505-8ab3-08b693d915f9,Provincia di Biella - Limiti amministrativi da CTR,imageryBaseMapsEarthCover,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at2-elementi-topografici-di-base,false,0,err
p_to,cmto:f9e4d26f-be67-4d1d-9977-1e6e846fc47c,P.P. COLLINA DI PINEROLO (P. DEFINITIVO) - Allegato 4 (Unità di Terre - Schede),planningCadastre,https://www.cittametropolitana.torino.it/cms/risorse/sit-cartografico/dwd/beni/paesaggio/ppcpinerolo/allegato4.pdf,true,134002,ok
p_to,cmto:078cf243-d6dd-4f0b-afad-4bc5306b193e,PTC 2 - Aree boscate,environment,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav31/copertura_forestale.zip,true,20545470,ok
r_piemon,r_piemon:0aa3a914-7710-49e7-b0d1-36d808c3f1eb,"Ppr - Autostrade e strade statali, regionali e provinciali (tav. P4)",planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/grafo_viabilita_mar2010.zip,true,4475312,ok
r_piemon,r_piemon:5daa224e-8f75-4dfe-a5a9-77d5984ee4f2,CSR 2023-2027 – Aree agricole e forestali ad alto valore naturale (HNV),farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/Aree_produzione_DOP_IGP_HNV/hnv.zip,true,136870484,ok
r_piemon,r_piemon:8df1d281-d9c9-41a5-812d-0006c137e433,Ppr - Sistemi di valorizzazione del patrimonio culturale (linee - tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/sistema_valorizzaz_patrimonio_culturale_linee.zip,true,15145,ok
p_to,arlpa_to:07.03.23-D_2013-02-07-12:45,Arpa Piemonte - Evento alluvionale del 23-25 Settembre1993,geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/alluvioni/allu_1993.zip,true,1686031,ok
r_piemon,r_piemon:e6a7c76f-ac90-4fb7-abed-4e1275fd7c43,Ppr - Relazioni visive tra insediamento e contesto SC5 (tav. P4),society,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/relaz_caratt_sc5_upp.zip,true,327894,ok
